,t,mx,my,mz,E_total
3369,3.369001170586964e-07,0.0975367,-6.511418e-05,4.062966e-05,-1.8452081000000002e-16
3370,3.370001590231017e-07,0.097537525,-7.173496e-05,-1.217429e-05,-1.845208e-16
3371,3.3710002995080266e-07,0.09754165,-5.24563e-05,-5.955169e-05,-1.8452087e-16
3372,3.372000980987941e-07,0.097546406,-1.47604e-05,-8.413782e-05,-1.8452081000000002e-16
3373,3.373000239109007e-07,0.09755012,2.6799546e-05,-7.6970035e-05,-1.8452071e-16
3374,3.374000961187536e-07,0.097552516,5.6772646e-05,-4.1215786e-05,-1.8452082000000001e-16
3375,3.375001242949864e-07,0.09755347,6.391689e-05,9.451454e-06,-1.845207e-16
3376,3.376001074784233e-07,0.097551785,4.5835226e-05,5.5937984e-05,-1.8452067000000002e-16
3377,3.377001528741849e-07,0.09754649,9.255792e-06,8.099064e-05,-1.8452067000000002e-16
3378,3.378001557051484e-07,0.09753899,-3.193418e-05,7.5416065e-05,-1.8452077000000002e-16
3379,3.379001314415717e-07,0.0975331,-6.238461e-05,4.1679767e-05,-1.8452067000000002e-16
3380,3.3800008188557735e-07,0.097532056,-7.090056e-05,-7.196204e-06,-1.8452064000000002e-16
3381,3.38100080160604e-07,0.097536184,-5.47788e-05,-5.28464e-05,-1.845207e-16
3382,3.382000227029465e-07,0.09754258,-2.0371117e-05,-7.826585e-05,-1.8452069000000001e-16
3383,3.383000470502792e-07,0.09754813,1.9487863e-05,-7.418219e-05,-1.8452073e-16
3384,3.3840011191994405e-07,0.09755137,5.049488e-05,-4.1848907e-05,-1.8452058e-16
3385,3.38500095969084e-07,0.09755211,6.14151e-05,7.209317e-06,-1.8452044e-16
3386,3.386000858773651e-07,0.09754976,4.804223e-05,5.5487766e-05,-1.8452025000000002e-16
3387,3.387001446583385e-07,0.097543836,1.4673241e-05,8.531377e-05,-1.8452041000000001e-16
3388,3.3880007959034905e-07,0.0975354,-2.6806087e-05,8.5476255e-05,-1.8452041000000001e-16
3389,3.389000986163308e-07,0.09752829,-6.112405e-05,5.5518856e-05,-1.8452045e-16
3390,3.3900004129855497e-07,0.09752655,-7.5272816e-05,6.2562663e-06,-1.8452048000000003e-16
3391,3.3910012136368374e-07,0.09753112,-6.373492e-05,-4.4310607e-05,-1.845205e-16
3392,3.392001144145785e-07,0.097538725,-3.0722633e-05,-7.747561e-05,-1.8452054000000001e-16
3393,3.39300155815522e-07,0.09754507,1.18372145e-05,-8.101007e-05,-1.8452065000000002e-16
3394,3.394001447430418e-07,0.09754763,4.8566028e-05,-5.3481228e-05,-1.845206e-16
3395,3.395000753406346e-07,0.0975466,6.622512e-05,-4.624216e-06,-1.845207e-16
3396,3.396000636482034e-07,0.09754297,5.844352e-05,4.8045047e-05,-1.8452081000000002e-16
3397,3.397000694027309e-07,0.09753728,2.7680993e-05,8.531037e-05,-1.8452082000000001e-16
3398,3.398000158706837e-07,0.097530216,-1.5248397e-05,9.298438e-05,-1.8452066000000002e-16
3399,3.39900050761638e-07,0.097524196,-5.487445e-05,6.7532375e-05,-1.8452075000000003e-16
3400,3.400000777996554e-07,0.097522184,-7.610067e-05,1.762616e-05,-1.8452069000000001e-16
3401,3.4010007770786945e-07,0.09752536,-7.048199e-05,-3.8615533e-05,-1.845208e-16
3402,3.402001431298741e-07,0.09753165,-3.950462e-05,-8.0481535e-05,-1.8452073e-16
3403,3.403001337055586e-07,0.09753734,5.529488e-06,-9.2193455e-05,-1.8452086e-16
3404,3.40400045443074e-07,0.09754017,4.8039896e-05,-6.911858e-05,-1.845209e-16
3405,3.405001019594917e-07,0.09754027,7.223629e-05,-1.9516241e-05,-1.8452093000000002e-16
3406,3.4060002264485226e-07,0.09753833,6.8994654e-05,3.8284867e-05,-1.8452097e-16
3407,3.4070003634933e-07,0.0975343,3.928962e-05,8.293546e-05,-1.8452089000000003e-16
3408,3.408001269779456e-07,0.097528294,-5.9479803e-06,9.7806704e-05,-1.8452087e-16
3409,3.409000505882269e-07,0.09752181,-4.9842212e-05,7.720767e-05,-1.8452091000000002e-16
3410,3.410000348444958e-07,0.09751788,-7.623666e-05,2.8614897e-05,-1.8452099e-16
3411,3.4110005781334385e-07,0.097518876,-7.5307355e-05,-3.0282641e-05,-1.8452081000000002e-16
3412,3.412000832447472e-07,0.09752424,-4.7380105e-05,-7.780179e-05,-1.8452071e-16
3413,3.413000296242254e-07,0.097530715,-2.7056183e-06,-9.652842e-05,-1.8452065000000002e-16
3414,3.414000871844686e-07,0.09753525,4.2267657e-05,-7.97204e-05,-1.8452065000000002e-16
3415,3.415000094493312e-07,0.097536765,7.1059745e-05,-3.3832326e-05,-1.8452074e-16
3416,3.416001462940301e-07,0.09753574,7.312119e-05,2.4149866e-05,-1.8452075000000003e-16
3417,3.417001371849967e-07,0.097532295,4.7952755e-05,7.255813e-05,-1.8452054000000001e-16
3418,3.418001183007807e-07,0.0975262,4.9569458e-06,9.3461385e-05,-1.8452052000000002e-16
3419,3.4190003838087264e-07,0.09751875,-3.9726754e-05,7.9133766e-05,-1.8452048000000003e-16
3420,3.420000991711381e-07,0.09751328,-6.942651e-05,3.4755794e-05,-1.8452062000000003e-16
3421,3.421000891875187e-07,0.09751293,-7.289965e-05,-2.3129041e-05,-1.845206e-16
3422,3.4220003065601784e-07,0.0975178,-4.870559e-05,-7.310426e-05,-1.8452046e-16
3423,3.4230013779076106e-07,0.0975248,-5.6989215e-06,-9.664208e-05,-1.8452054000000001e-16
3424,3.424001634684164e-07,0.09753006,4.024001e-05,-8.497271e-05,-1.8452064000000002e-16
3425,3.425000057449133e-07,0.09753194,7.209924e-05,-4.2655873e-05,-1.8452053000000002e-16
3426,3.4260004806501775e-07,0.097530976,7.824008e-05,1.45298245e-05,-1.8452066000000002e-16
3427,3.4270008054932415e-07,0.097527996,5.650489e-05,6.517224e-05,-1.845206e-16
3428,3.42800114779212e-07,0.09752301,1.540369e-05,9.0613255e-05,-1.8452052000000002e-16
3429,3.429001406816388e-07,0.09751639,-2.942788e-05,8.1748505e-05,-1.8452041000000001e-16
3430,3.430000950001545e-07,0.09751047,-6.1050465e-05,4.2538926e-05,-1.8452041000000001e-16
3431,3.4310003485065625e-07,0.09750888,-6.78185e-05,-1.1797385e-05,-1.8452058e-16
3432,3.432000169245649e-07,0.09751312,-4.756041e-05,-6.0508642e-05,-1.8452052000000002e-16
3433,3.433000130543238e-07,0.097520985,-8.412077e-06,-8.541814e-05,-1.8452052000000002e-16
3434,3.434001607201653e-07,0.097528405,3.4578803e-05,-7.7525605e-05,-1.8452049000000002e-16
3435,3.4350007363796655e-07,0.09753251,6.517141e-05,-4.038474e-05,-1.8452049000000002e-16
3436,3.436000452176467e-07,0.097532794,7.224599e-05,1.1895773e-05,-1.8452038000000002e-16
3437,3.437000608477773e-07,0.097530276,5.3198182e-05,5.964515e-05,-1.8452057e-16
3438,3.438001060874985e-07,0.097525634,1.4963177e-05,8.4992855e-05,-1.8452058e-16
3439,3.439001330381644e-07,0.09751967,-2.8240263e-05,7.840964e-05,-1.8452065000000002e-16
3440,3.440001432238315e-07,0.0975142,-6.0458373e-05,4.2241027e-05,-1.8452064000000002e-16
3441,3.441001181389727e-07,0.09751235,-6.990049e-05,-1.0292295e-05,-1.845205e-16
3442,3.4420012145387746e-07,0.09751592,-5.3512475e-05,-6.0193648e-05,-1.845207e-16
3443,3.4430012674225604e-07,0.09752382,-1.7202921e-05,-8.925212e-05,-1.8452056e-16
3444,3.444000735898395e-07,0.097532205,2.6066951e-05,-8.674503e-05,-1.8452052000000002e-16
3445,3.4450014369515855e-07,0.09753745,6.0812086e-05,-5.305608e-05,-1.8452062000000003e-16
3446,3.446000408228821e-07,0.097538374,7.416412e-05,-1.7415394e-07,-1.8452045e-16
3447,3.447001065257833e-07,0.097535804,6.0739374e-05,5.2977975e-05,-1.845206e-16
3448,3.448000907617494e-07,0.09753095,2.518045e-05,8.664187e-05,-1.8452046e-16
3449,3.449000906569129e-07,0.09752506,-1.9740308e-05,8.8205896e-05,-1.8452061000000003e-16
3450,3.45000082326212e-07,0.09752002,-5.7358226e-05,5.6777473e-05,-1.8452065000000002e-16
3451,3.4510001398034374e-07,0.09751831,-7.341789e-05,3.9602683e-06,-1.845207e-16
3452,3.452001301548849e-07,0.09752142,-6.135909e-05,-5.048214e-05,-1.8452066000000002e-16
3453,3.453000393786048e-07,0.09752846,-2.5555071e-05,-8.556402e-05,-1.8452074e-16
3454,3.454000739729738e-07,0.097536005,2.0410687e-05,-8.7717286e-05,-1.8452073e-16
3455,3.455001580374879e-07,0.09754062,5.8657737e-05,-5.587192e-05,-1.8452065000000002e-16
3456,3.45600034988611e-07,0.097541004,7.446499e-05,-2.2441893e-06,-1.8452045e-16
3457,3.45700032097964e-07,0.09753819,6.178718e-05,5.2713534e-05,-1.8452046e-16
3458,3.45800076359607e-07,0.09753379,2.5508843e-05,8.805657e-05,-1.8452056e-16
3459,3.459000926028888e-07,0.09752901,-2.029634e-05,9.0527086e-05,-1.8452053000000002e-16
3460,3.4600006182290777e-07,0.09752497,-5.8434583e-05,5.958201e-05,-1.8452036000000002e-16
3461,3.46100059010678e-07,0.09752322,-7.490446e-05,6.8713316e-06,-1.845204e-16
3462,3.4620000938942e-07,0.09752514,-6.397907e-05,-4.819859e-05,-1.8452022000000002e-16
3463,3.463000417145393e-07,0.09753049,-2.9656545e-05,-8.566613e-05,-1.845202e-16
3464,3.464001408310913e-07,0.097537085,1.5826467e-05,-9.1783404e-05,-1.8452046e-16
3465,3.465000116749205e-07,0.0975421,5.6108085e-05,-6.405321e-05,-1.8452028000000001e-16
3466,3.4660002840075933e-07,0.09754404,7.642217e-05,-1.2288609e-05,-1.8452033e-16
3467,3.467001074182931e-07,0.09754276,6.889548e-05,4.4569373e-05,-1.8452044e-16
3468,3.46800139787528e-07,0.09753923,3.610219e-05,8.516534e-05,-1.8452052000000002e-16
3469,3.469001691265697e-07,0.09753415,-9.533821e-06,9.43379e-05,-1.8452053000000002e-16
3470,3.470001372697906e-07,0.09752863,-5.080846e-05,6.867823e-05,-1.8452067000000002e-16
3471,3.471000877965205e-07,0.09752444,-7.2491166e-05,1.7928482e-05,-1.8452057e-16
3472,3.4720007538284454e-07,0.0975241,-6.646231e-05,-3.913408e-05,-1.8452054000000001e-16
3473,3.4730010161568177e-07,0.09752831,-3.4986708e-05,-8.139678e-05,-1.845204e-16
3474,3.474000535799919e-07,0.09753543,1.0562109e-05,-9.323411e-05,-1.8452052000000002e-16
3475,3.475000057256395e-07,0.09754237,5.345234e-05,-7.010086e-05,-1.8452037000000002e-16
3476,3.47600174193873e-07,0.09754669,7.773931e-05,-2.0119995e-05,-1.8452034000000003e-16
3477,3.477000339156787e-07,0.09754736,7.40226e-05,3.801129e-05,-1.8452024000000002e-16
3478,3.478001106245332e-07,0.0975445,4.3437314e-05,8.275899e-05,-1.845204e-16
3479,3.4790016919019105e-07,0.097538605,-2.888915e-06,9.676754e-05,-1.8452041000000001e-16
3480,3.4800012065927e-07,0.09753106,-4.769534e-05,7.426702e-05,-1.845205e-16
3481,3.481001640303291e-07,0.09752447,-7.427875e-05,2.306023e-05,-1.8452034000000003e-16
3482,3.4820015660274e-07,0.09752196,-7.234588e-05,-3.7910093e-05,-1.8452045e-16
3483,3.483001406629432e-07,0.09752519,-4.2446118e-05,-8.6047905e-05,-1.8452046e-16
3484,3.4840006204498934e-07,0.09753294,4.1812405e-06,-0.000103463004,-1.8452046e-16
3485,3.485000574357769e-07,0.09754168,5.026031e-05,-8.3904575e-05,-1.8452033e-16
3486,3.486000111943375e-07,0.09754773,7.8638666e-05,-3.4757573e-05,-1.8452045e-16
3487,3.487001439040599e-07,0.097549394,7.8910096e-05,2.572658e-05,-1.845205e-16
3488,3.488000978963633e-07,0.0975467,5.100907e-05,7.479668e-05,-1.8452041000000001e-16
3489,3.4890006756892e-07,0.09754076,5.687026e-06,9.4460265e-05,-1.8452022000000002e-16
3490,3.4900008106947416e-07,0.09753336,-3.9910858e-05,7.768486e-05,-1.8452044e-16
3491,3.491000367919048e-07,0.09752717,-6.8692556e-05,3.1167445e-05,-1.8452028000000001e-16
3492,3.492000083016021e-07,0.09752488,-7.031018e-05,-2.7601516e-05,-1.8452034000000003e-16
3493,3.493001304626943e-07,0.09752801,-4.4443033e-05,-7.6732365e-05,-1.8452019e-16
3494,3.494000607522155e-07,0.09753561,-1.0659884e-06,-9.801792e-05,-1.8452036000000002e-16
3495,3.495001138735378e-07,0.097544596,4.360246e-05,-8.400178e-05,-1.8452033e-16
3496,3.496000142561956e-07,0.0975512,7.290629e-05,-4.0494408e-05,-1.8452028000000001e-16
3497,3.497000107131381e-07,0.09755303,7.612628e-05,1.6081967e-05,-1.8452025000000002e-16
3498,3.498001391744735e-07,0.097549826,5.204695e-05,6.439125e-05,-1.845204e-16
3499,3.4990009843062214e-07,0.09754335,9.579601e-06,8.606695e-05,-1.8452042e-16
3500,3.500000118479893e-07,0.09753586,-3.510929e-05,7.308328e-05,-1.8452037000000002e-16
3501,3.501000382564299e-07,0.09753017,-6.503439e-05,3.0503545e-05,-1.8452034000000003e-16
3502,3.502001067171484e-07,0.09752836,-6.87201e-05,-2.5260475e-05,-1.8452026000000002e-16
3503,3.5030006675247785e-07,0.09753134,-4.500135e-05,-7.283818e-05,-1.8452032e-16
3504,3.504000593509523e-07,0.09753773,-2.997018e-06,-9.389872e-05,-1.8452025000000002e-16
3505,3.505000526801684e-07,0.09754487,4.126482e-05,-8.012387e-05,-1.8452042e-16
3506,3.5060006672252805e-07,0.09754986,7.077648e-05,-3.646381e-05,-1.8452045e-16
3507,3.507001591849235e-07,0.09755114,7.4266936e-05,2.0638108e-05,-1.8452032e-16
3508,3.508001441221208e-07,0.09754863,5.0313007e-05,6.964889e-05,-1.8452037000000002e-16
3509,3.5090004392501265e-07,0.09754344,7.947016e-06,9.2250826e-05,-1.845204e-16
3510,3.510000665977472e-07,0.09753734,-3.7244485e-05,8.0128884e-05,-1.8452034000000003e-16
3511,3.511000231175421e-07,0.09753231,-6.857713e-05,3.7728412e-05,-1.8452029e-16
3512,3.512001634047412e-07,0.097530045,-7.469517e-05,-1.9635992e-05,-1.8452025000000002e-16
3513,3.513001013783138e-07,0.097531535,-5.305869e-05,-7.0965616e-05,-1.8452036000000002e-16
3514,3.514001052245225e-07,0.09753636,-1.137093e-05,-9.764697e-05,-1.8452036000000002e-16
3515,3.5150000541114186e-07,0.0975426,3.5469173e-05,-8.950084e-05,-1.8452019e-16
3516,3.516001424705286e-07,0.09754797,7.054383e-05,-4.9010476e-05,-1.8451991e-16
3517,3.517000720369171e-07,0.09755064,8.075844e-05,9.183071e-06,-1.8452009000000002e-16
3518,3.518001478143002e-07,0.09755001,6.226192e-05,6.389722e-05,-1.8452016e-16
3519,3.519001489086305e-07,0.09754651,2.1849968e-05,9.503613e-05,-1.8452009000000002e-16
3520,3.520000834737756e-07,0.09754144,-2.5389307e-05,9.139813e-05,-1.8451987e-16
3521,3.521001057484e-07,0.09753644,-6.209331e-05,5.474715e-05,-1.8451958000000002e-16
3522,3.5220001925549585e-07,0.09753321,-7.48995e-05,-1.1257285e-06,-1.8451962e-16
3523,3.523000618532278e-07,0.09753293,-5.9140846e-05,-5.568828e-05,-1.8451958000000002e-16
3524,3.524000047489587e-07,0.09753585,-2.032859e-05,-8.867532e-05,-1.8451962e-16
3525,3.525000392166957e-07,0.097540975,2.7322734e-05,-8.759869e-05,-1.8451963e-16
3526,3.5260014455488066e-07,0.09754658,6.619312e-05,-5.2187796e-05,-1.8451955000000002e-16
3527,3.527000071017106e-07,0.0975505,8.156929e-05,4.7944823e-06,-1.845194e-16
3528,3.528000181627445e-07,0.097551405,6.794515e-05,6.287147e-05,-1.8451913000000002e-16
3529,3.52900113097219e-07,0.09754891,3.005514e-05,0.000100773854,-1.845195e-16
3530,3.5300004764356495e-07,0.09754404,-1.8584997e-05,0.000104607796,-1.845195e-16
3531,3.531001336475187e-07,0.09753848,-6.052487e-05,7.2754185e-05,-1.8451964e-16
3532,3.532000090883325e-07,0.09753434,-8.034332e-05,1.6777407e-05,-1.8451963e-16
3533,3.53300065850854e-07,0.09753273,-7.070757e-05,-4.3319404e-05,-1.8451968000000002e-16
3534,3.534001198969365e-07,0.097534075,-3.4913977e-05,-8.556091e-05,-1.845196e-16
3535,3.535000331337095e-07,0.0975379,1.4193952e-05,-9.435539e-05,-1.8451955000000002e-16
3536,3.53600047428747e-07,0.097543195,5.883966e-05,-6.618263e-05,-1.8451958000000002e-16
3537,3.537000220123271e-07,0.09754829,8.2466606e-05,-1.1100292e-05,-1.8451962e-16
3538,3.538000094447641e-07,0.09755127,7.607302e-05,5.064092e-05,-1.845199e-16
3539,3.539001354030605e-07,0.09755065,4.1829288e-05,9.610911e-05,-1.8451979000000003e-16
3540,3.540000162832657e-07,0.097546495,-7.3756614e-06,0.00010805455,-1.8451966000000003e-16
3541,3.54100093570416e-07,0.0975403,-5.33323e-05,8.203485e-05,-1.8451987e-16
3542,3.542000916118865e-07,0.09753461,-7.868671e-05,2.7692155e-05,-1.8451988e-16
3543,3.543000864659996e-07,0.09753167,-7.416678e-05,-3.4817484e-05,-1.8451999000000002e-16
3544,3.544000450096323e-07,0.09753242,-4.1695286e-05,-8.276514e-05,-1.8452e-16
3545,3.545000729973619e-07,0.097536296,6.5362665e-06,-9.8976765e-05,-1.8452004e-16
3546,3.546000833698644e-07,0.09754174,5.2653835e-05,-7.79389e-05,-1.8451987e-16
3547,3.547000567999516e-07,0.09754711,7.9543606e-05,-2.7907572e-05,-1.8452009000000002e-16
3548,3.548000601080174e-07,0.09755055,7.7359065e-05,3.206047e-05,-1.8451995000000002e-16
3549,3.5490003462268346e-07,0.09755069,4.6816185e-05,7.908631e-05,-1.8452012000000002e-16
3550,3.550001213854393e-07,0.09754713,-5.3858895e-07,9.52936e-05,-1.845201e-16
3551,3.551000687897808e-07,0.09754123,-4.681266e-05,7.444219e-05,-1.8452008000000002e-16
3552,3.552001254697759e-07,0.09753547,-7.461648e-05,2.4438934e-05,-1.8451991e-16
3553,3.553001508520286e-07,0.09753199,-7.371738e-05,-3.5939e-05,-1.8451999000000002e-16
3554,3.554000705252862e-07,0.09753158,-4.4751054e-05,-8.417146e-05,-1.845199e-16
3555,3.555000911008069e-07,0.097533815,1.6155774e-06,-0.00010266266,-1.8451981000000002e-16
3556,3.556000072708097e-07,0.09753773,4.856432e-05,-8.4396735e-05,-1.8451976e-16
3557,3.557000687794605e-07,0.097542375,7.928716e-05,-3.5585166e-05,-1.8451991e-16
3558,3.5580016876154093e-07,0.09754661,8.256341e-05,2.6616724e-05,-1.845198e-16
3559,3.559000419233465e-07,0.0975489,5.7141307e-05,7.987499e-05,-1.8452007000000003e-16
3560,3.560001214149556e-07,0.09754767,1.1731841e-05,0.000105213396,-1.8452007000000003e-16
3561,3.561000440668471e-07,0.09754276,-3.722325e-05,9.322185e-05,-1.8452007000000003e-16
3562,3.562000192739772e-07,0.09753587,-7.203732e-05,4.8126647e-05,-1.8451995000000002e-16
3563,3.563000203207437e-07,0.09752986,-7.972071e-05,-1.3684481e-05,-1.8452005e-16
3564,3.564001090707193e-07,0.09752699,-5.703127e-05,-6.9496615e-05,-1.8452016e-16
3565,3.5650008534367413e-07,0.09752786,-1.22883785e-05,-9.836556e-05,-1.8452022000000002e-16
3566,3.566000187291292e-07,0.0975316,3.790924e-05,-8.952656e-05,-1.8452029e-16
3567,3.567000030693351e-07,0.097536884,7.483941e-05,-4.5969562e-05,-1.8452004e-16
3568,3.568000613321892e-07,0.09754223,8.4656924e-05,1.6346641e-05,-1.8452009000000002e-16
3569,3.569001573062869e-07,0.09754595,6.3493855e-05,7.442564e-05,-1.8452001e-16
3570,3.5700001523095124e-07,0.09754621,1.922039e-05,0.00010664162,-1.845199e-16
3571,3.571000639234252e-07,0.09754214,-3.239863e-05,0.00010111845,-1.8451996000000002e-16
3572,3.57200002772096e-07,0.0975349,-7.270919e-05,5.9533864e-05,-1.8452003e-16
3573,3.573000411937818e-07,0.09752761,-8.751825e-05,-3.3920192e-06,-1.8451981000000002e-16
3574,3.574001187478041e-07,0.09752354,-7.143e-05,-6.520647e-05,-1.8451975e-16
3575,3.575001453401372e-07,0.09752405,-3.0380214e-05,-0.000103897546,-1.8451987e-16
3576,3.576001155156618e-07,0.09752828,2.0656109e-05,-0.000105893785,-1.8451991e-16
3577,3.57700056751741e-07,0.09753403,6.2864325e-05,-7.102296e-05,-1.8451995000000002e-16
3578,3.578001290660562e-07,0.09753923,8.115344e-05,-1.21820985e-05,-1.8452004e-16
3579,3.579000717997445e-07,0.0975421,6.9484704e-05,4.907524e-05,-1.8452009000000002e-16
3580,3.580000678838438e-07,0.09754176,3.295553e-05,9.124847e-05,-1.8452003e-16
3581,3.5810016368632297e-07,0.09753794,-1.4923093e-05,9.995366e-05,-1.8452007000000003e-16
3582,3.582000245024193e-07,0.09753182,-5.7247606e-05,7.2889154e-05,-1.845201e-16
3583,3.583000022946714e-07,0.09752549,-7.951072e-05,1.9963438e-05,-1.8452016e-16
3584,3.584001001252903e-07,0.097521424,-7.414066e-05,-4.0090734e-05,-1.8452015e-16
3585,3.585000315500593e-07,0.09752099,-4.320837e-05,-8.6039276e-05,-1.845201e-16
3586,3.586000758913708e-07,0.09752407,2.4943834e-06,-0.00010202693,-1.8452003e-16
3587,3.587000244323663e-07,0.09752923,4.6844536e-05,-8.264135e-05,-1.8452001e-16
3588,3.5880006409682373e-07,0.09753469,7.432756e-05,-3.5009627e-05,-1.8452001e-16
3589,3.589001050432575e-07,0.09753846,7.528687e-05,2.386215e-05,-1.8451999000000002e-16
3590,3.59000070181132e-07,0.09753907,4.9711372e-05,7.295145e-05,-1.8451999000000002e-16
3591,3.591000582227734e-07,0.097536,7.1150394e-06,9.512219e-05,-1.8451997000000002e-16
3592,3.592000376582611e-07,0.09753044,-3.7069545e-05,8.290033e-05,-1.8451991e-16
3593,3.593001448677624e-07,0.09752462,-6.7174034e-05,4.1222764e-05,-1.8452e-16
3594,3.594000633485222e-07,0.09752096,-7.248024e-05,-1.4437952e-05,-1.8451993000000003e-16
3595,3.5950003543770505e-07,0.097520605,-5.139319e-05,-6.391054e-05,-1.845201e-16
3596,3.5960001104808405e-07,0.09752343,-1.1677981e-05,-8.929632e-05,-1.8452016e-16
3597,3.59700129854261e-07,0.09752826,3.2294312e-05,-8.144005e-05,-1.8452016e-16
3598,3.598000515763345e-07,0.09753378,6.4759464e-05,-4.319324e-05,-1.8452024000000002e-16
3599,3.599001119714039e-07,0.09753865,7.403911e-05,1.1866906e-05,-1.8452022000000002e-16
3600,3.600000551163231e-07,0.097541265,5.6509383e-05,6.391116e-05,-1.8452019e-16
3601,3.601001360438122e-07,0.09754023,1.7829176e-05,9.398658e-05,-1.8452033e-16
3602,3.602001537982803e-07,0.097535565,-2.8082794e-05,9.0677095e-05,-1.8452041000000001e-16
3603,3.6030010216472325e-07,0.09752943,-6.460969e-05,5.471384e-05,-1.8452032e-16
3604,3.6040010365096803e-07,0.097524755,-7.8405814e-05,-1.2182105e-06,-1.8452025000000002e-16
3605,3.605000958284533e-07,0.09752345,-6.4026215e-05,-5.7025132e-05,-1.8452016e-16
3606,3.606001239529727e-07,0.09752553,-2.6299018e-05,-9.225496e-05,-1.8452016e-16
3607,3.6070000720770716e-07,0.09752973,2.11917e-05,-9.3707415e-05,-1.8452019e-16
3608,3.608000870472029e-07,0.09753464,6.113635e-05,-6.041058e-05,-1.8452016e-16
3609,3.609001720245578e-07,0.09753934,7.884611e-05,-4.225211e-06,-1.8452016e-16
3610,3.610000128328777e-07,0.09754276,6.775272e-05,5.436867e-05,-1.8452037000000002e-16
3611,3.6110003231073714e-07,0.0975435,3.1680607e-05,9.4331066e-05,-1.8452016e-16
3612,3.612001431767268e-07,0.097540565,-1.657552e-05,0.00010073479,-1.845202e-16
3613,3.6130008923375467e-07,0.09753479,-5.9485214e-05,7.080409e-05,-1.845202e-16
3614,3.614001282892222e-07,0.09752882,-8.151997e-05,1.4734221e-05,-1.8452024000000002e-16
3615,3.615000528254673e-07,0.0975256,-7.4673495e-05,-4.7495916e-05,-1.8452032e-16
3616,3.616001263486673e-07,0.09752642,-4.1186242e-05,-9.391084e-05,-1.8452026000000002e-16
3617,3.617000720449427e-07,0.097530566,6.9152156e-06,-0.00010791156,-1.8452032e-16
3618,3.618000028791246e-07,0.09753656,5.230538e-05,-8.5038984e-05,-1.8452022000000002e-16
3619,3.6190009454783963e-07,0.09754281,7.848547e-05,-3.3984063e-05,-1.8452033e-16
3620,3.6200007098593394e-07,0.09754747,7.5989294e-05,2.6185715e-05,-1.8452028000000001e-16
3621,3.621000055734706e-07,0.09754859,4.603632e-05,7.352922e-05,-1.8452041000000001e-16
3622,3.6220017071235337e-07,0.097545095,-2.51938e-07,9.1035385e-05,-1.8452041000000001e-16
3623,3.623000576332101e-07,0.09753796,-4.6147277e-05,7.245284e-05,-1.845204e-16
3624,3.624000264782747e-07,0.097530514,-7.541756e-05,2.4645342e-05,-1.8452029e-16
3625,3.625001418708053e-07,0.0975267,-7.7864745e-05,-3.532472e-05,-1.8452019e-16
3626,3.6260013883267225e-07,0.09752821,-5.2824653e-05,-8.5863256e-05,-1.8452034000000003e-16
3627,3.627001435578133e-07,0.09753378,-9.382787e-06,-0.00010918991,-1.8452033e-16
3628,3.628001014537763e-07,0.097540565,3.715147e-05,-9.6973956e-05,-1.8452028000000001e-16
3629,3.62900007826805e-07,0.09754608,7.058974e-05,-5.338517e-05,-1.8452022000000002e-16
3630,3.6300014096755116e-07,0.097549185,7.92544e-05,6.8496033e-06,-1.8452012000000002e-16
3631,3.631001082145406e-07,0.097549215,5.994284e-05,6.271333e-05,-1.8452004e-16
3632,3.632000597682782e-07,0.097545885,1.9376224e-05,9.4965966e-05,-1.8452008000000002e-16
3633,3.633001278863403e-07,0.097539954,-2.7916978e-05,9.2571485e-05,-1.8451993000000003e-16
3634,3.634000860222166e-07,0.0975339,-6.493771e-05,5.689938e-05,-1.8452017e-16
3635,3.635000458456687e-07,0.09753057,-7.851074e-05,1.2790615e-06,-1.845203e-16
3636,3.63600051475385e-07,0.09753164,-6.406036e-05,-5.397897e-05,-1.845201e-16
3637,3.637001408469431e-07,0.097536065,-2.7140175e-05,-8.885698e-05,-1.8451997000000002e-16
3638,3.638000059724891e-07,0.097541355,1.8698058e-05,-9.104674e-05,-1.8451988e-16
3639,3.639000584814741e-07,0.09754539,5.7116755e-05,-6.004507e-05,-1.8451996000000002e-16
3640,3.640000897254977e-07,0.097547695,7.4281066e-05,-7.2734465e-06,-1.8452001e-16
3641,3.641000719361176e-07,0.09754828,6.388419e-05,4.8125483e-05,-1.8452008000000002e-16
3642,3.642001601626409e-07,0.09754704,2.9429855e-05,8.595671e-05,-1.8451992e-16
3643,3.643001321671443e-07,0.09754369,-1.6727561e-05,9.215804e-05,-1.8451987e-16
3644,3.644001228954436e-07,0.09753918,-5.7822675e-05,6.411138e-05,-1.845199e-16
3645,3.645001194864952e-07,0.097535715,-7.901465e-05,1.1633689e-05,-1.845199e-16
3646,3.646000444075231e-07,0.09753528,-7.252283e-05,-4.6368186e-05,-1.8451997000000002e-16
3647,3.647000895050488e-07,0.09753808,-4.076764e-05,-8.891458e-05,-1.8452001e-16
3648,3.6480016551868973e-07,0.09754256,4.9484715e-06,-0.00010037309,-1.8451999000000002e-16
3649,3.649001275000882e-07,0.09754668,4.8252645e-05,-7.6465054e-05,-1.8451987e-16
3650,3.65000107675137e-07,0.09754935,7.3756666e-05,-2.5379806e-05,-1.845198e-16
3651,3.65100172615315e-07,0.0975505,7.213786e-05,3.5052515e-05,-1.8452e-16
