# t (s)	mx ()	my ()	mz ()	E_total (J)
1.457501663789874e-07	0.00021434037	0.049311332	-7.7929566e-05	-4.8539324e-16
1.4600002329265882e-07	8.1651444e-05	0.049327273	-7.134468e-05	-4.853933e-16
1.4625000761600596e-07	5.992625e-05	0.049344834	2.3589479e-05	-4.853931e-16
1.4650008733415497e-07	0.0002064076	0.04935766	8.72339e-05	-4.853932e-16
1.4675007696532872e-07	0.00035549438	0.049353126	3.4451456e-05	-4.853933e-16
1.470001586272747e-07	0.00032946374	0.049342547	-7.373262e-05	-4.853932e-16
1.472500641420019e-07	0.00014904763	0.049327526	-0.00010340791	-4.8539345e-16
1.4750010780296278e-07	1.0445103e-05	0.04931456	-1.3299661e-05	-4.8539334e-16
1.4775000689857165e-07	6.118259e-05	0.0493088	8.481019e-05	-4.853932e-16
1.480001657846887e-07	0.00020750472	0.04928474	6.276957e-05	-4.8539334e-16
1.4825013598886934e-07	0.0002325623	0.04924452	-4.2342857e-05	-4.8539334e-16
1.48500011751448e-07	0.00011019824	0.04920785	-7.823289e-05	-4.8539345e-16
1.4875008849572678e-07	2.2346994e-05	0.049171623	6.4279798e-06	-4.8539345e-16
1.4900002483226726e-07	0.00010009267	0.049143214	9.7497235e-05	-4.853934e-16
1.4925015090753757e-07	0.00024719353	0.049125433	6.721315e-05	-4.8539345e-16
1.4950007056077435e-07	0.00026326175	0.04910357	-6.0726336e-05	-4.8539334e-16
1.4975001787107064e-07	0.00010152942	0.04908573	-0.00014100714	-4.853935e-16
1.5000000650864785e-07	-8.295714e-05	0.049079686	-7.690909e-05	-4.8539355e-16
1.502501146105293e-07	-9.0000314e-05	0.049084354	6.602418e-05	-4.853934e-16
1.5050006591569063e-07	8.654304e-05	0.0490966	0.00012649079	-4.853934e-16
1.5075004018629517e-07	0.00023338335	0.049107578	4.5284498e-05	-4.853934e-16
1.5100003512640843e-07	0.00020098902	0.04913126	-6.8346606e-05	-4.853934e-16
1.5125004162610637e-07	6.504014e-05	0.049172424	-8.485532e-05	-4.853935e-16
1.5150003438000086e-07	-1.6295517e-06	0.04920851	-1.2644776e-06	-4.8539345e-16
1.517500164210126e-07	8.249907e-05	0.04923933	7.610962e-05	-4.853935e-16
1.5200014739196295e-07	0.00023126202	0.049263448	6.5540204e-05	-4.853935e-16
1.522501083399071e-07	0.0002945572	0.049280602	-5.0279255e-06	-4.8539355e-16
1.5250014133980898e-07	0.00024134738	0.049302675	-6.106554e-05	-4.853935e-16
1.527500319776727e-07	0.00013532562	0.049311124	-7.414187e-05	-4.853936e-16
1.53000118565106e-07	4.8240898e-05	0.049304705	-4.599007e-05	-4.8539366e-16
1.5325000757514895e-07	3.9287457e-05	0.04929959	5.9484646e-06	-4.853936e-16
1.5350003029469104e-07	0.00011249697	0.04928516	4.3871707e-05	-4.853936e-16
1.5375002881054113e-07	0.00019702659	0.04927244	2.5738711e-05	-4.853937e-16
1.540000970963355e-07	0.00018319448	0.049266927	-3.7254664e-05	-4.853937e-16
1.5425015578235883e-07	6.6027846e-05	0.04925163	-6.609091e-05	-4.853938e-16
1.545001177419331e-07	-2.1865719e-05	0.04923796	-1.5293335e-05	-4.853936e-16
1.5475013869809849e-07	1.9776857e-05	0.049235024	6.017059e-05	-4.853936e-16
1.5500013202318303e-07	0.0001383003	0.049238723	7.04946e-05	-4.8539377e-16
1.552500417361789e-07	0.00019913516	0.04925462	4.9675623e-06	-4.8539377e-16
1.555000379581059e-07	0.00013932321	0.04926962	-5.5259683e-05	-4.853936e-16
1.5575015628336565e-07	4.1469426e-05	0.049278416	-3.637487e-05	-4.853937e-16
1.5600008429468343e-07	4.132116e-05	0.049282964	3.439378e-05	-4.8539366e-16
1.5625003694456332e-07	0.00014673267	0.049271163	5.541068e-05	-4.8539366e-16
1.5650006349631948e-07	0.00022263922	0.04925561	-8.840024e-06	-4.8539366e-16
1.5675005790237177e-07	0.00016952166	0.049250282	-6.9330286e-05	-4.8539366e-16
1.570000911564878e-07	6.9465954e-05	0.0492375	-3.3542703e-05	-4.8539366e-16
1.5725015162478553e-07	7.247131e-05	0.049213395	6.16074e-05	-4.853938e-16
1.575001464520412e-07	0.0001996456	0.049190324	9.491057e-05	-4.8539366e-16
1.5775006632631835e-07	0.00030806905	0.049169406	1.5074274e-05	-4.8539377e-16
1.5800007257492214e-07	0.00025587436	0.049152635	-8.4874606e-05	-4.8539377e-16
1.5825003207184013e-07	9.099883e-05	0.049139198	-8.3075225e-05	-4.8539377e-16
1.5850014327558562e-07	4.0359037e-06	0.049120706	1.7078111e-05	-4.8539377e-16
1.5875003381935369e-07	8.432789e-05	0.049099915	9.098648e-05	-4.853936e-16
1.5900015871213048e-07	0.00022355941	0.0490839	4.940847e-05	-4.853937e-16
1.592500228128116e-07	0.0002481547	0.04907592	-5.6206183e-05	-4.8539377e-16
1.5950005752815677e-07	0.00013166774	0.049076322	-0.00010080114	-4.8539377e-16
1.5975000620945873e-07	1.0732388e-05	0.049076814	-4.100801e-05	-4.8539377e-16
